frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
3957,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03958.jpg,1936,1216,1,0.435151,14.436,0.000,1054.055,1206.444,1.000000,1,0.270984,14.393,0.000,1054.170,1206.711,1.000000,1,0.270984,14.393,0.000,1054.170,1206.711,1.000000,0,0,,,,,12.044,11.643,11.335
3958,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03959.jpg,1936,1216,1,0.475095,28.426,0.000,1250.462,1216.000,0.823332,1,0.318436,28.372,0.000,1251.500,1216.000,0.822927,1,0.318436,28.372,0.000,1251.500,1216.000,0.822927,0,0,,,,,11.344,11.276,11.283
3959,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03960.jpg,1936,1216,1,0.358718,467.794,0.000,1936.000,1216.000,0.410295,1,0.178714,467.895,0.000,1936.000,1216.000,0.410774,1,0.178714,467.895,0.000,1936.000,1216.000,0.410774,0,0,,,,,11.737,11.328,11.172
3960,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03961.jpg,1936,1216,1,0.358718,467.794,0.000,1936.000,1216.000,1.000000,1,0.178714,467.895,0.000,1936.000,1216.000,1.000000,1,0.178714,467.895,0.000,1936.000,1216.000,1.000000,0,0,,,,,10.903,10.899,10.895
3961,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03962.jpg,1936,1216,1,0.367398,462.015,0.000,1936.000,1216.000,0.996079,1,0.172806,462.127,0.000,1936.000,1216.000,0.996087,1,0.172806,462.127,0.000,1936.000,1216.000,0.996087,0,0,,,,,11.779,11.260,11.766
3962,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03963.jpg,1936,1216,1,0.461293,24.272,0.000,1255.164,1185.727,0.406876,1,0.334679,24.272,0.000,1255.291,1185.904,0.406932,1,0.334679,24.272,0.000,1255.291,1185.904,0.406932,0,0,,,,,11.363,10.901,11.029
3963,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03964.jpg,1936,1216,1,0.288896,10.919,0.000,1162.676,1128.044,0.870881,1,0.257765,774.047,789.741,960.185,1113.658,0.041300,1,0.257765,774.047,789.741,960.185,1113.658,0.041300,0,0,,,,,11.855,11.318,11.198
3964,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03965.jpg,1936,1216,1,0.456227,26.213,0.000,1332.014,1175.709,0.825755,1,0.312400,26.214,0.000,1331.908,1175.914,0.039269,1,0.312400,26.214,0.000,1331.908,1175.914,0.039269,0,0,,,,,11.351,11.086,11.188
3965,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03966.jpg,1936,1216,1,0.456227,26.213,0.000,1332.014,1175.709,1.000000,1,0.312400,26.214,0.000,1331.908,1175.914,1.000000,1,0.312400,26.214,0.000,1331.908,1175.914,1.000000,0,0,,,,,12.161,11.859,11.462
3966,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03967.jpg,1936,1216,1,0.276282,431.352,139.636,1936.000,1211.823,0.421220,1,0.166720,13.673,0.000,1078.135,1117.064,0.758401,1,0.166720,13.673,0.000,1078.135,1117.064,0.758401,0,0,,,,,11.308,11.137,11.199
3967,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03968.jpg,1936,1216,1,0.370061,432.305,191.587,1936.000,1210.886,0.950071,1,0.218690,432.370,191.372,1936.000,1210.960,0.281391,1,0.218690,432.370,191.372,1936.000,1210.960,0.281391,0,0,,,,,11.998,11.631,11.442
3968,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03969.jpg,1936,1216,1,0.425282,380.703,0.000,1936.000,1216.000,0.810428,1,0.230659,23.531,8.674,1530.379,1212.079,0.502721,1,0.230659,23.531,8.674,1530.379,1212.079,0.502721,0,0,,,,,10.983,10.909,10.998
3969,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03970.jpg,1936,1216,1,0.470899,382.021,0.000,1936.000,1216.000,0.999153,1,0.217105,382.061,0.000,1936.000,1216.000,0.595374,1,0.217105,382.061,0.000,1936.000,1216.000,0.595374,0,0,,,,,11.753,11.254,11.130
3970,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03971.jpg,1936,1216,1,0.409106,9.408,0.991,1024.093,1162.016,0.321008,1,0.285330,9.364,1.014,1024.025,1163.322,0.321236,1,0.285330,9.364,1.014,1024.025,1163.322,0.321236,0,0,,,,,11.267,11.011,11.024
3971,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03972.jpg,1936,1216,1,0.409106,9.408,0.991,1024.093,1162.016,1.000000,1,0.285330,9.364,1.014,1024.025,1163.322,1.000000,1,0.285330,9.364,1.014,1024.025,1163.322,1.000000,0,0,,,,,12.059,11.578,11.301
3972,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03973.jpg,1936,1216,1,0.432061,11.136,0.000,1252.654,1146.024,0.804898,1,0.283509,11.152,0.000,1252.733,1147.082,0.804604,1,0.283509,11.152,0.000,1252.733,1147.082,0.804604,0,0,,,,,11.280,11.076,11.081
3973,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03974.jpg,1936,1216,1,0.432061,11.136,0.000,1252.654,1146.024,1.000000,1,0.283509,11.152,0.000,1252.733,1147.082,1.000000,1,0.283509,11.152,0.000,1252.733,1147.082,1.000000,0,0,,,,,12.091,11.592,11.317
3974,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03975.jpg,1936,1216,1,0.449506,326.191,74.750,1936.000,1183.260,0.448119,1,0.284617,8.828,4.191,1568.075,1166.129,0.780974,1,0.284617,8.828,4.191,1568.075,1166.129,0.780974,0,0,,,,,11.160,11.099,11.144
3975,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03976.jpg,1936,1216,1,0.441783,6.057,0.000,1571.963,1192.715,0.608022,1,0.268052,6.085,0.000,1571.921,1193.834,0.969188,1,0.268052,6.085,0.000,1571.921,1193.834,0.969188,0,0,,,,,12.010,11.579,11.407
3976,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03977.jpg,1936,1216,1,0.441783,6.057,0.000,1571.963,1192.715,1.000000,1,0.268052,6.085,0.000,1571.921,1193.834,1.000000,1,0.268052,6.085,0.000,1571.921,1193.834,1.000000,0,0,,,,,11.123,11.002,11.855
3977,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03978.jpg,1936,1216,1,0.366978,332.094,0.000,1936.000,1216.000,0.632181,1,0.162622,332.131,0.000,1936.000,1216.000,0.632644,1,0.162622,332.131,0.000,1936.000,1216.000,0.632644,0,0,,,,,11.672,11.367,11.189
3978,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03979.jpg,1936,1216,1,0.525434,308.198,0.000,1936.000,1216.000,0.985320,1,0.336115,25.268,0.000,1244.063,1202.021,0.472654,1,0.336115,25.268,0.000,1244.063,1202.021,0.472654,0,0,,,,,11.246,11.015,11.006
3979,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03980.jpg,1936,1216,1,0.525434,308.198,0.000,1936.000,1216.000,1.000000,1,0.336115,25.268,0.000,1244.063,1202.021,1.000000,1,0.336115,25.268,0.000,1244.063,1202.021,1.000000,0,0,,,,,12.046,11.531,11.263
3980,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03981.jpg,1936,1216,1,0.527792,24.977,0.000,1484.441,1192.445,0.605319,1,0.324783,24.974,0.000,1484.394,1192.618,0.829660,1,0.324783,24.974,0.000,1484.394,1192.618,0.829660,0,0,,,,,11.259,11.354,11.091
3981,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03982.jpg,1936,1216,1,0.705589,741.110,742.043,927.829,1112.856,0.039784,1,0.740142,741.029,741.663,927.424,1114.043,0.039878,1,0.740142,741.029,741.663,927.424,1114.043,0.039878,0,0,,,,,11.837,11.412,11.173
3982,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03983.jpg,1936,1216,1,0.705589,741.110,742.043,927.829,1112.856,1.000000,1,0.740142,741.029,741.663,927.424,1114.043,1.000000,1,0.740208,741.029,741.692,927.419,1114.045,0.999886,1,1,3.560298,0.704984,1.674196,1.181118,10.960,10.921,12.318
3983,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03984.jpg,1936,1216,1,0.502394,301.290,0.000,1936.000,1198.240,0.035347,1,0.264178,10.458,0.000,1562.428,1172.488,0.038144,1,0.264178,10.458,0.000,1562.428,1172.488,0.038141,0,0,,,,,13.719,13.027,11.998
3984,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03985.jpg,1936,1216,1,0.557474,310.749,0.000,1936.000,1216.000,0.979776,1,0.278347,15.702,0.000,1549.672,1180.226,0.981996,1,0.278347,15.702,0.000,1549.672,1180.226,0.981996,0,0,,,,,11.485,11.295,10.885
3985,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03986.jpg,1936,1216,1,0.536099,308.899,7.012,1936.000,1207.574,0.986195,1,0.232938,16.729,0.000,1554.078,1172.840,0.990251,1,0.232938,16.729,0.000,1554.078,1172.840,0.990251,0,0,,,,,11.898,11.481,11.236
3986,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03987.jpg,1936,1216,1,0.525562,374.456,0.000,1936.000,1209.306,0.953047,1,0.251551,14.665,0.000,1557.992,1182.410,0.988065,1,0.251551,14.665,0.000,1557.992,1182.410,0.988065,0,0,,,,,11.107,11.026,11.286
3987,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03988.jpg,1936,1216,1,0.561289,313.927,0.000,1936.000,1205.034,0.959410,1,0.254269,308.681,0.000,1936.000,1211.479,0.636968,1,0.254269,308.681,0.000,1936.000,1211.479,0.636968,0,0,,,,,11.857,11.561,11.351
3988,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03989.jpg,1936,1216,1,0.565981,272.199,0.000,1936.000,1204.557,0.974544,1,0.258299,272.183,0.000,1936.000,1204.419,0.972489,1,0.258299,272.183,0.000,1936.000,1204.419,0.972489,0,0,,,,,11.282,11.116,11.794
3989,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03990.jpg,1936,1216,1,0.540944,309.407,0.000,1936.000,1214.144,0.970089,1,0.242468,309.429,0.000,1936.000,1213.987,0.970080,1,0.242468,309.429,0.000,1936.000,1213.987,0.970080,0,0,,,,,11.767,11.611,12.974
3990,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03991.jpg,1936,1216,1,0.587925,315.360,0.000,1936.000,1208.658,0.991838,1,0.274835,315.380,0.000,1936.000,1208.557,0.991885,1,0.274835,315.380,0.000,1936.000,1208.557,0.991885,0,0,,,,,11.435,11.122,11.241
3991,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03992.jpg,1936,1216,1,0.570484,317.382,0.000,1936.000,1216.000,0.992730,1,0.253934,386.281,0.000,1936.000,1216.000,0.950652,1,0.253934,386.281,0.000,1936.000,1216.000,0.950652,0,0,,,,,11.788,11.467,11.329
3992,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03993.jpg,1936,1216,1,0.570484,317.382,0.000,1936.000,1216.000,1.000000,1,0.253934,386.281,0.000,1936.000,1216.000,1.000000,1,0.253934,386.281,0.000,1936.000,1216.000,1.000000,0,0,,,,,11.080,11.007,11.118
3993,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03994.jpg,1936,1216,1,0.618085,313.355,0.000,1936.000,1207.979,0.990955,1,0.309390,313.383,0.000,1936.000,1207.833,0.948945,1,0.309390,313.383,0.000,1936.000,1207.833,0.948945,0,0,,,,,11.895,11.330,11.270
3994,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03995.jpg,1936,1216,1,0.598665,317.057,0.000,1936.000,1206.078,0.996147,1,0.284049,317.084,0.000,1936.000,1205.968,0.996178,1,0.284049,317.084,0.000,1936.000,1205.968,0.996178,0,0,,,,,11.118,11.116,11.171
3995,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03996.jpg,1936,1216,1,0.587064,276.897,0.000,1936.000,1200.975,0.971765,1,0.281975,313.816,0.000,1936.000,1207.566,0.996665,1,0.281975,313.816,0.000,1936.000,1207.566,0.996665,0,0,,,,,12.186,11.458,11.360
3996,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03997.jpg,1936,1216,1,0.452155,260.084,0.000,1936.000,1204.650,0.986947,1,0.220835,22.895,4.628,1002.125,1171.958,0.349569,1,0.220835,22.895,4.628,1002.125,1171.958,0.349569,0,0,,,,,10.960,10.990,11.156
3997,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03998.jpg,1936,1216,1,0.452155,260.084,0.000,1936.000,1204.650,1.000000,1,0.220835,22.895,4.628,1002.125,1171.958,1.000000,1,0.220835,22.895,4.628,1002.125,1171.958,1.000000,0,0,,,,,11.662,11.316,11.923
3998,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03999.jpg,1936,1216,1,0.275963,21.574,155.135,1011.960,1095.427,0.315172,1,0.186861,21.589,154.060,1012.029,1096.101,0.799617,1,0.186861,21.589,154.060,1012.029,1096.101,0.799617,0,0,,,,,11.938,11.341,11.555
3999,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04000.jpg,1936,1216,1,0.562065,316.123,0.000,1936.000,1207.837,0.292942,1,0.270145,316.150,0.000,1936.000,1207.751,0.293458,1,0.270145,316.150,0.000,1936.000,1207.751,0.293458,0,0,,,,,11.897,11.413,11.809
4000,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04001.jpg,1936,1216,1,0.573486,318.800,0.000,1936.000,1214.054,0.993244,1,0.257284,318.823,0.000,1936.000,1213.968,0.993245,1,0.257284,318.823,0.000,1936.000,1213.968,0.993245,0,0,,,,,11.237,11.058,11.120
4001,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04002.jpg,1936,1216,1,0.574961,319.849,0.000,1936.000,1216.000,0.997753,1,0.253619,319.855,0.000,1936.000,1216.000,0.997693,1,0.253619,319.855,0.000,1936.000,1216.000,0.997693,0,0,,,,,12.178,11.674,11.607
4002,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04003.jpg,1936,1216,1,0.560769,317.047,0.000,1936.000,1215.960,0.998236,1,0.264518,378.302,0.000,1936.000,1216.000,0.963836,1,0.264518,378.302,0.000,1936.000,1216.000,0.963836,0,0,,,,,11.197,11.040,11.142
4003,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04004.jpg,1936,1216,1,0.560769,317.047,0.000,1936.000,1215.960,1.000000,1,0.264518,378.302,0.000,1936.000,1216.000,1.000000,1,0.264518,378.302,0.000,1936.000,1216.000,1.000000,0,0,,,,,11.948,11.585,11.338
4004,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04005.jpg,1936,1216,1,0.572972,315.277,0.000,1936.000,1214.646,0.997830,1,0.269504,315.311,0.000,1936.000,1214.545,0.960028,1,0.269504,315.311,0.000,1936.000,1214.545,0.960028,0,0,,,,,11.036,10.961,11.069
4005,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04006.jpg,1936,1216,1,0.566814,317.718,0.000,1936.000,1215.029,0.998180,1,0.265531,317.737,0.000,1936.000,1214.934,0.998184,1,0.265531,317.737,0.000,1936.000,1214.934,0.998184,0,0,,,,,11.797,11.583,11.492
4006,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04007.jpg,1936,1216,1,0.566814,317.718,0.000,1936.000,1215.029,1.000000,1,0.265531,317.737,0.000,1936.000,1214.934,1.000000,1,0.265531,317.737,0.000,1936.000,1214.934,1.000000,0,0,,,,,11.117,11.100,11.209
4007,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04008.jpg,1936,1216,1,0.570079,318.660,0.000,1936.000,1213.648,0.998282,1,0.258703,318.688,0.000,1936.000,1213.546,0.998270,1,0.258703,318.688,0.000,1936.000,1213.546,0.998270,0,0,,,,,11.887,11.573,11.450
4008,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04009.jpg,1936,1216,1,0.579087,316.526,0.000,1936.000,1211.556,0.996963,1,0.273411,316.548,0.000,1936.000,1211.442,0.996950,1,0.273411,316.548,0.000,1936.000,1211.442,0.996950,0,0,,,,,11.148,10.960,11.113
4009,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04010.jpg,1936,1216,1,0.422119,765.775,769.857,944.183,1101.798,0.030183,1,0.452130,765.498,769.567,944.925,1103.627,0.030552,1,0.452130,765.498,769.567,944.925,1103.627,0.030552,0,0,,,,,11.851,11.505,11.300
4010,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04011.jpg,1936,1216,1,0.560968,321.773,0.000,1936.000,1209.937,0.030321,1,0.234610,321.765,0.000,1936.000,1209.709,0.030695,1,0.234610,321.765,0.000,1936.000,1209.709,0.030695,0,0,,,,,11.151,11.043,11.119
4011,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04012.jpg,1936,1216,1,0.563336,323.350,0.000,1936.000,1211.520,0.997719,1,0.240124,323.455,0.000,1936.000,1211.365,0.997589,1,0.240124,323.455,0.000,1936.000,1211.365,0.997589,0,0,,,,,11.903,11.521,11.382
4012,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04013.jpg,1936,1216,1,0.543341,318.606,0.000,1936.000,1216.000,0.993393,1,0.235880,318.605,0.000,1936.000,1216.000,0.993201,1,0.235880,318.605,0.000,1936.000,1216.000,0.993201,0,0,,,,,11.219,11.112,11.332
4013,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04014.jpg,1936,1216,1,0.543341,318.606,0.000,1936.000,1216.000,1.000000,1,0.235880,318.605,0.000,1936.000,1216.000,1.000000,1,0.235880,318.605,0.000,1936.000,1216.000,1.000000,0,0,,,,,11.929,11.587,11.480
4014,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04015.jpg,1936,1216,1,0.553375,318.674,0.000,1936.000,1216.000,0.999958,1,0.239833,318.668,0.000,1936.000,1216.000,0.999962,1,0.239833,318.668,0.000,1936.000,1216.000,0.999962,0,0,,,,,11.219,11.562,11.315
4015,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04016.jpg,1936,1216,1,0.552295,383.486,0.000,1936.000,1216.000,0.959927,1,0.257033,383.485,0.000,1936.000,1216.000,0.959923,1,0.257033,383.485,0.000,1936.000,1216.000,0.959923,0,0,,,,,11.893,11.447,11.613
4016,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04017.jpg,1936,1216,1,0.552295,383.486,0.000,1936.000,1216.000,1.000000,1,0.257033,383.485,0.000,1936.000,1216.000,1.000000,1,0.257033,383.485,0.000,1936.000,1216.000,1.000000,0,0,,,,,11.674,11.456,11.300
4017,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04018.jpg,1936,1216,1,0.284602,372.721,0.000,1936.000,1216.000,0.993114,1,0.126135,767.472,739.279,950.184,1118.025,0.036656,1,0.126135,767.472,739.279,950.184,1118.025,0.036656,0,0,,,,,12.724,11.459,11.374
4018,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04019.jpg,1936,1216,1,0.405484,325.446,0.000,1936.000,1208.645,0.964947,1,0.172138,325.471,0.000,1936.000,1208.534,0.035554,1,0.172138,325.471,0.000,1936.000,1208.534,0.035554,0,0,,,,,11.126,11.052,11.139
4019,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04020.jpg,1936,1216,1,0.570780,390.784,0.000,1936.000,1216.000,0.953862,1,0.262587,390.818,0.000,1936.000,1216.000,0.953772,1,0.262587,390.818,0.000,1936.000,1216.000,0.953772,0,0,,,,,11.967,11.655,11.439
4020,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04021.jpg,1936,1216,1,0.534165,383.039,0.000,1936.000,1216.000,0.995013,1,0.230207,383.072,0.000,1936.000,1216.000,0.995012,1,0.230207,383.072,0.000,1936.000,1216.000,0.995012,0,0,,,,,11.058,10.994,11.135
4021,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04022.jpg,1936,1216,1,0.566011,388.509,0.000,1936.000,1216.000,0.996478,1,0.218775,388.520,0.000,1936.000,1216.000,0.996492,1,0.218775,388.520,0.000,1936.000,1216.000,0.996492,0,0,,,,,11.756,11.536,11.337
4022,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04023.jpg,1936,1216,1,0.559442,389.382,0.000,1936.000,1216.000,0.999436,1,0.236795,389.405,0.000,1936.000,1216.000,0.999428,1,0.236795,389.405,0.000,1936.000,1216.000,0.999428,0,0,,,,,11.217,11.601,11.391
4023,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04024.jpg,1936,1216,1,0.559442,389.382,0.000,1936.000,1216.000,1.000000,1,0.236795,389.405,0.000,1936.000,1216.000,1.000000,1,0.236795,389.405,0.000,1936.000,1216.000,1.000000,0,0,,,,,11.941,11.523,11.492
4024,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04025.jpg,1936,1216,1,0.568010,384.648,0.000,1936.000,1216.000,0.996948,1,0.225564,384.678,0.000,1936.000,1216.000,0.996953,1,0.225564,384.678,0.000,1936.000,1216.000,0.996953,0,0,,,,,11.533,11.377,11.313
4025,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04026.jpg,1936,1216,1,0.568010,384.648,0.000,1936.000,1216.000,1.000000,1,0.225564,384.678,0.000,1936.000,1216.000,1.000000,1,0.225564,384.678,0.000,1936.000,1216.000,1.000000,0,0,,,,,11.977,11.658,11.378
4026,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04027.jpg,1936,1216,1,0.559820,386.424,0.000,1936.000,1216.000,0.998855,1,0.232956,386.409,0.000,1936.000,1216.000,0.998884,1,0.232956,386.409,0.000,1936.000,1216.000,0.998884,0,0,,,,,11.476,11.338,11.488
4027,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04028.jpg,1936,1216,1,0.559820,386.424,0.000,1936.000,1216.000,1.000000,1,0.232956,386.409,0.000,1936.000,1216.000,1.000000,1,0.232956,386.409,0.000,1936.000,1216.000,1.000000,0,0,,,,,12.364,11.871,11.637
4028,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04029.jpg,1936,1216,1,0.563696,382.793,0.000,1936.000,1216.000,0.997663,1,0.241663,382.803,0.000,1936.000,1216.000,0.997678,1,0.241663,382.803,0.000,1936.000,1216.000,0.997678,0,0,,,,,11.458,11.366,11.533
4029,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04030.jpg,1936,1216,1,0.569698,387.185,0.000,1936.000,1216.000,0.997172,1,0.237387,387.195,0.000,1936.000,1216.000,0.997172,1,0.237387,387.195,0.000,1936.000,1216.000,0.997172,0,0,,,,,12.148,11.929,11.910
4030,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04031.jpg,1936,1216,1,0.552633,387.749,0.000,1936.000,1216.000,0.999636,1,0.237297,387.789,0.000,1936.000,1216.000,0.999616,1,0.237297,387.789,0.000,1936.000,1216.000,0.999616,0,0,,,,,11.266,11.297,11.394
4031,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04032.jpg,1936,1216,1,0.476632,384.119,0.000,1936.000,1216.000,0.997661,1,0.216083,384.151,0.000,1936.000,1216.000,0.997656,1,0.216083,384.151,0.000,1936.000,1216.000,0.997656,0,0,,,,,11.629,11.441,11.380
4032,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04033.jpg,1936,1216,1,0.578871,357.314,0.000,1936.000,1216.000,0.983021,1,0.268476,392.651,0.000,1936.000,1216.000,0.994523,1,0.268476,392.651,0.000,1936.000,1216.000,0.994523,0,0,,,,,11.606,11.127,11.292
4033,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04034.jpg,1936,1216,1,0.542676,397.002,0.000,1936.000,1216.000,0.974860,1,0.249172,397.074,0.000,1936.000,1216.000,0.997135,1,0.249172,397.074,0.000,1936.000,1216.000,0.997135,0,0,,,,,12.104,11.744,11.588
