threshold,category,frame,image_path,compare_model,membank_conf,membank_weird,membank_border,membank_tiny,membank_large,compare_conf,compare_weird,reason
0.20,membank_weird_or_border,2095,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02096.jpg,,0.0231,1,1,0,0,,,threshold=0.20; membank conf=0.023 weird=1 border=1 tiny=0 large=0
0.20,membank_no_detection_or_tiny_conf,2096,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02097.jpg,,0.0264,1,1,0,0,,,threshold=0.20; membank conf=0.026 weird=1 border=1 tiny=0 large=0
0.20,membank_weird_or_border,2096,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02097.jpg,,0.0264,1,1,0,0,,,threshold=0.20; membank conf=0.026 weird=1 border=1 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2097,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02098.jpg,fda_mix,0.0129,0,0,0,0,0.8801,0,threshold=0.20; membank conf=0.013 weird=0 border=0 tiny=0 large=0; compare conf=0.880 weird=0
0.20,membank_no_detection_or_tiny_conf,2097,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02098.jpg,,0.0129,0,0,0,0,,,threshold=0.20; membank conf=0.013 weird=0 border=0 tiny=0 large=0
0.20,membank_no_detection_or_tiny_conf,2098,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02099.jpg,,0.0707,0,0,0,0,,,threshold=0.20; membank conf=0.071 weird=0 border=0 tiny=0 large=0
0.20,membank_weird_or_border,2099,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02100.jpg,,0.1871,1,1,0,0,,,threshold=0.20; membank conf=0.187 weird=1 border=1 tiny=0 large=0
0.20,membank_good_fda_mix_bad,2100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02101.jpg,fda_mix,0.5073,0,0,0,0,0.4793,1,threshold=0.20; membank conf=0.507 weird=0 border=0 tiny=0 large=0; compare conf=0.479 weird=1
0.20,membank_good_fda_mix_bad,2101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02102.jpg,fda_mix,0.8412,0,0,0,0,0.4410,1,threshold=0.20; membank conf=0.841 weird=0 border=0 tiny=0 large=0; compare conf=0.441 weird=1
0.20,membank_good_fda_mix_bad,2102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02103.jpg,fda_mix,0.8547,0,0,0,0,0.4989,1,threshold=0.20; membank conf=0.855 weird=0 border=0 tiny=0 large=0; compare conf=0.499 weird=1
0.20,membank_good_fda_mix_bad,2103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02104.jpg,fda_mix,0.8003,0,0,0,0,0.3306,1,threshold=0.20; membank conf=0.800 weird=0 border=0 tiny=0 large=0; compare conf=0.331 weird=1
0.20,membank_good_fda_mix_bad,2104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02105.jpg,fda_mix,0.7192,0,0,0,0,0.4745,1,threshold=0.20; membank conf=0.719 weird=0 border=0 tiny=0 large=0; compare conf=0.474 weird=1
0.20,membank_good_fda_mix_bad,2105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02106.jpg,fda_mix,0.7192,0,0,0,0,0.4745,1,threshold=0.20; membank conf=0.719 weird=0 border=0 tiny=0 large=0; compare conf=0.474 weird=1
0.20,current_odad_good_membank_bad,2106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02107.jpg,current_odad,0.7617,1,1,0,0,0.8201,0,threshold=0.20; membank conf=0.762 weird=1 border=1 tiny=0 large=0; compare conf=0.820 weird=0
0.20,membank_weird_or_border,2106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02107.jpg,,0.7617,1,1,0,0,,,threshold=0.20; membank conf=0.762 weird=1 border=1 tiny=0 large=0
0.20,membank_good_fda_mix_bad,2107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02108.jpg,fda_mix,0.6889,0,0,0,0,0.5984,1,threshold=0.20; membank conf=0.689 weird=0 border=0 tiny=0 large=0; compare conf=0.598 weird=1
0.20,membank_good_fda_mix_bad,2108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02109.jpg,fda_mix,0.4997,0,0,0,0,0.6708,1,threshold=0.20; membank conf=0.500 weird=0 border=0 tiny=0 large=0; compare conf=0.671 weird=1
0.20,membank_good_fda_mix_bad,2109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02110.jpg,fda_mix,0.4997,0,0,0,0,0.6708,1,threshold=0.20; membank conf=0.500 weird=0 border=0 tiny=0 large=0; compare conf=0.671 weird=1
0.20,membank_good_fda_mix_bad,2110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02111.jpg,fda_mix,0.4997,0,0,0,0,0.6708,1,threshold=0.20; membank conf=0.500 weird=0 border=0 tiny=0 large=0; compare conf=0.671 weird=1
0.20,membank_good_fda_mix_bad,2111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02112.jpg,fda_mix,0.6702,0,0,0,0,0.6912,1,threshold=0.20; membank conf=0.670 weird=0 border=0 tiny=0 large=0; compare conf=0.691 weird=1
0.20,membank_good_fda_mix_bad,2112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02113.jpg,fda_mix,0.6702,0,0,0,0,0.6912,1,threshold=0.20; membank conf=0.670 weird=0 border=0 tiny=0 large=0; compare conf=0.691 weird=1
0.20,membank_good_fda_mix_bad,2113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02114.jpg,fda_mix,0.7347,0,0,0,0,0.7692,1,threshold=0.20; membank conf=0.735 weird=0 border=0 tiny=0 large=0; compare conf=0.769 weird=1
0.20,membank_good_fda_mix_bad,2114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02115.jpg,fda_mix,0.7347,0,0,0,0,0.7692,1,threshold=0.20; membank conf=0.735 weird=0 border=0 tiny=0 large=0; compare conf=0.769 weird=1
0.20,membank_good_fda_mix_bad,2115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02116.jpg,fda_mix,0.2781,0,0,0,0,0.8615,1,threshold=0.20; membank conf=0.278 weird=0 border=0 tiny=0 large=0; compare conf=0.862 weird=1
0.20,current_odad_good_membank_bad,2116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02117.jpg,current_odad,0.4741,1,1,0,0,0.5146,0,threshold=0.20; membank conf=0.474 weird=1 border=1 tiny=0 large=0; compare conf=0.515 weird=0
0.20,membank_weird_or_border,2116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02117.jpg,,0.4741,1,1,0,0,,,threshold=0.20; membank conf=0.474 weird=1 border=1 tiny=0 large=0
0.20,current_odad_good_membank_bad,2117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02118.jpg,current_odad,0.4741,1,1,0,0,0.5146,0,threshold=0.20; membank conf=0.474 weird=1 border=1 tiny=0 large=0; compare conf=0.515 weird=0
0.20,membank_weird_or_border,2117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02118.jpg,,0.4741,1,1,0,0,,,threshold=0.20; membank conf=0.474 weird=1 border=1 tiny=0 large=0
0.20,current_odad_good_membank_bad,2118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02119.jpg,current_odad,0.1995,1,1,0,0,0.2047,0,threshold=0.20; membank conf=0.199 weird=1 border=1 tiny=0 large=0; compare conf=0.205 weird=0
0.20,membank_weird_or_border,2118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02119.jpg,,0.1995,1,1,0,0,,,threshold=0.20; membank conf=0.199 weird=1 border=1 tiny=0 large=0
0.20,membank_good_fda_mix_bad,2119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02120.jpg,fda_mix,0.4178,0,0,0,0,0.8891,1,threshold=0.20; membank conf=0.418 weird=0 border=0 tiny=0 large=0; compare conf=0.889 weird=1
0.20,membank_good_fda_mix_bad,2120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02121.jpg,fda_mix,0.7915,0,0,0,0,0.4235,1,threshold=0.20; membank conf=0.791 weird=0 border=0 tiny=0 large=0; compare conf=0.423 weird=1
0.20,membank_good_fda_mix_bad,2121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02122.jpg,fda_mix,0.7915,0,0,0,0,0.4235,1,threshold=0.20; membank conf=0.791 weird=0 border=0 tiny=0 large=0; compare conf=0.423 weird=1
0.20,membank_good_fda_mix_bad,2122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02123.jpg,fda_mix,0.7846,0,0,0,0,0.4566,1,threshold=0.20; membank conf=0.785 weird=0 border=0 tiny=0 large=0; compare conf=0.457 weird=1
0.20,membank_good_fda_mix_bad,2123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02124.jpg,fda_mix,0.7814,0,0,0,0,0.6010,1,threshold=0.20; membank conf=0.781 weird=0 border=0 tiny=0 large=0; compare conf=0.601 weird=1
0.20,membank_good_fda_mix_bad,2124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02125.jpg,fda_mix,0.7212,0,0,0,0,0.7469,1,threshold=0.20; membank conf=0.721 weird=0 border=0 tiny=0 large=0; compare conf=0.747 weird=1
0.20,membank_good_fda_mix_bad,2125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02126.jpg,fda_mix,0.6826,0,0,0,0,0.4962,1,threshold=0.20; membank conf=0.683 weird=0 border=0 tiny=0 large=0; compare conf=0.496 weird=1
0.20,membank_good_fda_mix_bad,2126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02127.jpg,fda_mix,0.6808,0,0,0,0,0.5590,1,threshold=0.20; membank conf=0.681 weird=0 border=0 tiny=0 large=0; compare conf=0.559 weird=1
0.20,membank_good_fda_mix_bad,2127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02128.jpg,fda_mix,0.8128,0,0,0,0,0.5451,1,threshold=0.20; membank conf=0.813 weird=0 border=0 tiny=0 large=0; compare conf=0.545 weird=1
0.20,membank_good_fda_mix_bad,2129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02130.jpg,fda_mix,0.7686,0,0,0,0,0.4852,1,threshold=0.20; membank conf=0.769 weird=0 border=0 tiny=0 large=0; compare conf=0.485 weird=1
0.20,membank_good_fda_mix_bad,2130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02131.jpg,fda_mix,0.6301,0,0,0,0,0.8080,1,threshold=0.20; membank conf=0.630 weird=0 border=0 tiny=0 large=0; compare conf=0.808 weird=1
0.20,membank_good_fda_mix_bad,2135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02136.jpg,fda_mix,0.7411,0,0,0,0,0.7015,1,threshold=0.20; membank conf=0.741 weird=0 border=0 tiny=0 large=0; compare conf=0.702 weird=1
0.20,membank_good_fda_mix_bad,2136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02137.jpg,fda_mix,0.7486,0,0,0,0,0.8047,1,threshold=0.20; membank conf=0.749 weird=0 border=0 tiny=0 large=0; compare conf=0.805 weird=1
0.20,membank_good_fda_mix_bad,2140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02141.jpg,fda_mix,0.8192,0,0,0,0,0.7585,1,threshold=0.20; membank conf=0.819 weird=0 border=0 tiny=0 large=0; compare conf=0.759 weird=1
0.20,membank_good_fda_mix_bad,2141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02142.jpg,fda_mix,0.8192,0,0,0,0,0.7585,1,threshold=0.20; membank conf=0.819 weird=0 border=0 tiny=0 large=0; compare conf=0.759 weird=1
0.20,membank_good_fda_mix_bad,2152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02153.jpg,fda_mix,0.5585,0,0,0,0,0.7436,1,threshold=0.20; membank conf=0.558 weird=0 border=0 tiny=0 large=0; compare conf=0.744 weird=1
0.20,adapter_bad_membank_good,2158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02159.jpg,adapter_base,0.4790,0,0,0,0,0.1879,0,threshold=0.20; membank conf=0.479 weird=0 border=0 tiny=0 large=0; compare conf=0.188 weird=0
0.20,adapter_bad_membank_good,2160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02161.jpg,adapter_base,0.3987,0,0,0,0,0.1758,0,threshold=0.20; membank conf=0.399 weird=0 border=0 tiny=0 large=0; compare conf=0.176 weird=0
0.20,fda_mix_good_membank_bad,2161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02162.jpg,fda_mix,0.1687,0,0,0,0,0.7318,0,threshold=0.20; membank conf=0.169 weird=0 border=0 tiny=0 large=0; compare conf=0.732 weird=0
0.20,fda_mix_good_membank_bad,2162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02163.jpg,fda_mix,0.1687,0,0,0,0,0.7318,0,threshold=0.20; membank conf=0.169 weird=0 border=0 tiny=0 large=0; compare conf=0.732 weird=0
0.20,adapter_bad_membank_good,2163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02164.jpg,adapter_base,0.3053,0,0,0,0,0.1700,0,threshold=0.20; membank conf=0.305 weird=0 border=0 tiny=0 large=0; compare conf=0.170 weird=0
0.20,fda_mix_good_membank_bad,2166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02167.jpg,fda_mix,0.0045,0,0,0,0,0.4352,0,threshold=0.20; membank conf=0.004 weird=0 border=0 tiny=0 large=0; compare conf=0.435 weird=0
0.20,membank_no_detection_or_tiny_conf,2166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02167.jpg,,0.0045,0,0,0,0,,,threshold=0.20; membank conf=0.004 weird=0 border=0 tiny=0 large=0
0.20,membank_no_detection_or_tiny_conf,2167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02168.jpg,,0.0458,0,0,0,0,,,threshold=0.20; membank conf=0.046 weird=0 border=0 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02169.jpg,fda_mix,0.0978,0,0,0,0,0.7833,0,threshold=0.20; membank conf=0.098 weird=0 border=0 tiny=0 large=0; compare conf=0.783 weird=0
0.20,membank_no_detection_or_tiny_conf,2168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02169.jpg,,0.0978,0,0,0,0,,,threshold=0.20; membank conf=0.098 weird=0 border=0 tiny=0 large=0
0.20,membank_good_fda_mix_bad,2170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02171.jpg,fda_mix,0.3782,0,0,0,0,0.6340,1,threshold=0.20; membank conf=0.378 weird=0 border=0 tiny=0 large=0; compare conf=0.634 weird=1
0.20,fda_mix_good_membank_bad,2171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02172.jpg,fda_mix,0.0277,0,0,0,0,0.3825,0,threshold=0.20; membank conf=0.028 weird=0 border=0 tiny=0 large=0; compare conf=0.383 weird=0
0.20,membank_no_detection_or_tiny_conf,2171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02172.jpg,,0.0277,0,0,0,0,,,threshold=0.20; membank conf=0.028 weird=0 border=0 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02173.jpg,fda_mix,0.1551,0,0,0,0,0.8046,0,threshold=0.20; membank conf=0.155 weird=0 border=0 tiny=0 large=0; compare conf=0.805 weird=0
0.20,fda_mix_good_membank_bad,2173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02174.jpg,fda_mix,0.0833,0,0,0,0,0.6320,0,threshold=0.20; membank conf=0.083 weird=0 border=0 tiny=0 large=0; compare conf=0.632 weird=0
0.20,membank_no_detection_or_tiny_conf,2173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02174.jpg,,0.0833,0,0,0,0,,,threshold=0.20; membank conf=0.083 weird=0 border=0 tiny=0 large=0
0.20,membank_no_detection_or_tiny_conf,2174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02175.jpg,,0.0062,1,1,0,0,,,threshold=0.20; membank conf=0.006 weird=1 border=1 tiny=0 large=0
0.20,membank_weird_or_border,2174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02175.jpg,,0.0062,1,1,0,0,,,threshold=0.20; membank conf=0.006 weird=1 border=1 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02180.jpg,fda_mix,0.0538,0,0,0,0,0.7984,0,threshold=0.20; membank conf=0.054 weird=0 border=0 tiny=0 large=0; compare conf=0.798 weird=0
0.20,membank_no_detection_or_tiny_conf,2179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02180.jpg,,0.0538,0,0,0,0,,,threshold=0.20; membank conf=0.054 weird=0 border=0 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02181.jpg,fda_mix,0.0538,0,0,0,0,0.7984,0,threshold=0.20; membank conf=0.054 weird=0 border=0 tiny=0 large=0; compare conf=0.798 weird=0
0.20,membank_no_detection_or_tiny_conf,2180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02181.jpg,,0.0538,0,0,0,0,,,threshold=0.20; membank conf=0.054 weird=0 border=0 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02182.jpg,fda_mix,0.0538,0,0,0,0,0.7984,0,threshold=0.20; membank conf=0.054 weird=0 border=0 tiny=0 large=0; compare conf=0.798 weird=0
0.20,membank_no_detection_or_tiny_conf,2181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02182.jpg,,0.0538,0,0,0,0,,,threshold=0.20; membank conf=0.054 weird=0 border=0 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02184.jpg,fda_mix,0.1363,0,0,0,0,0.7799,0,threshold=0.20; membank conf=0.136 weird=0 border=0 tiny=0 large=0; compare conf=0.780 weird=0
0.20,fda_mix_good_membank_bad,2184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02185.jpg,fda_mix,0.1363,0,0,0,0,0.7799,0,threshold=0.20; membank conf=0.136 weird=0 border=0 tiny=0 large=0; compare conf=0.780 weird=0
0.20,membank_good_fda_mix_bad,2188,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02189.jpg,fda_mix,0.8068,0,0,0,0,0.8527,1,threshold=0.20; membank conf=0.807 weird=0 border=0 tiny=0 large=0; compare conf=0.853 weird=1
0.20,fda_mix_good_membank_bad,2192,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02193.jpg,fda_mix,0.1591,0,0,0,0,0.6830,0,threshold=0.20; membank conf=0.159 weird=0 border=0 tiny=0 large=0; compare conf=0.683 weird=0
0.20,fda_mix_good_membank_bad,2193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02194.jpg,fda_mix,0.0090,0,0,0,0,0.6020,0,threshold=0.20; membank conf=0.009 weird=0 border=0 tiny=0 large=0; compare conf=0.602 weird=0
0.20,membank_no_detection_or_tiny_conf,2193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02194.jpg,,0.0090,0,0,0,0,,,threshold=0.20; membank conf=0.009 weird=0 border=0 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02195.jpg,fda_mix,0.0019,1,1,0,0,0.4689,0,threshold=0.20; membank conf=0.002 weird=1 border=1 tiny=0 large=0; compare conf=0.469 weird=0
0.20,membank_no_detection_or_tiny_conf,2194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02195.jpg,,0.0019,1,1,0,0,,,threshold=0.20; membank conf=0.002 weird=1 border=1 tiny=0 large=0
0.20,membank_weird_or_border,2194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02195.jpg,,0.0019,1,1,0,0,,,threshold=0.20; membank conf=0.002 weird=1 border=1 tiny=0 large=0
0.20,fda_mix_good_membank_bad,2195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02196.jpg,fda_mix,0.3141,1,1,0,0,0.8599,0,threshold=0.20; membank conf=0.314 weird=1 border=1 tiny=0 large=0; compare conf=0.860 weird=0
0.20,membank_weird_or_border,2195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02196.jpg,,0.3141,1,1,0,0,,,threshold=0.20; membank conf=0.314 weird=1 border=1 tiny=0 large=0
0.20,membank_good_fda_mix_bad,2265,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02266.jpg,fda_mix,0.9838,0,0,0,0,0.8216,1,threshold=0.20; membank conf=0.984 weird=0 border=0 tiny=0 large=0; compare conf=0.822 weird=1
0.20,membank_good_fda_mix_bad,2267,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02268.jpg,fda_mix,0.9827,0,0,0,0,0.8488,1,threshold=0.20; membank conf=0.983 weird=0 border=0 tiny=0 large=0; compare conf=0.849 weird=1
0.20,membank_good_fda_mix_bad,2270,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02271.jpg,fda_mix,0.9804,0,0,0,0,0.8136,1,threshold=0.20; membank conf=0.980 weird=0 border=0 tiny=0 large=0; compare conf=0.814 weird=1
0.20,membank_good_fda_mix_bad,2273,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02274.jpg,fda_mix,0.9778,0,0,0,0,0.8055,1,threshold=0.20; membank conf=0.978 weird=0 border=0 tiny=0 large=0; compare conf=0.805 weird=1
0.20,membank_good_fda_mix_bad,2276,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02277.jpg,fda_mix,0.9797,0,0,0,0,0.9077,1,threshold=0.20; membank conf=0.980 weird=0 border=0 tiny=0 large=0; compare conf=0.908 weird=1
0.20,membank_good_fda_mix_bad,2277,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02278.jpg,fda_mix,0.9817,0,0,0,0,0.8592,1,threshold=0.20; membank conf=0.982 weird=0 border=0 tiny=0 large=0; compare conf=0.859 weird=1
0.20,membank_good_fda_mix_bad,2283,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02284.jpg,fda_mix,0.9746,0,0,0,0,0.8477,1,threshold=0.20; membank conf=0.975 weird=0 border=0 tiny=0 large=0; compare conf=0.848 weird=1
0.20,membank_good_fda_mix_bad,2284,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02285.jpg,fda_mix,0.9745,0,0,0,0,0.8890,1,threshold=0.20; membank conf=0.975 weird=0 border=0 tiny=0 large=0; compare conf=0.889 weird=1
0.20,membank_good_fda_mix_bad,2289,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02290.jpg,fda_mix,0.9673,0,0,0,0,0.8646,1,threshold=0.20; membank conf=0.967 weird=0 border=0 tiny=0 large=0; compare conf=0.865 weird=1
0.20,membank_good_fda_mix_bad,2290,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02291.jpg,fda_mix,0.9673,0,0,0,0,0.8646,1,threshold=0.20; membank conf=0.967 weird=0 border=0 tiny=0 large=0; compare conf=0.865 weird=1
